,Show,Season,Air_Date,Week_Number,Episode_Number,Episode_Type,Network_TV_Spend,Cable_TV_Spend,Digital_Spend,Impressions,True_Viewership,Revenue,Holiday,LeadIn_Bonus
935,Show2,4,2023-11-27,13,8,Regular,10636.982317232085,4254.792926892834,12764.378780678502,46093590,67490.85543891169,47276.57428571429,0,0
936,Show8,1,2024-04-10,13,8,Regular,4156.463844028992,10391.15961007248,12469.391532086976,42950127,141498.01194118612,97937.99285714285,0,0
937,Show5,2,2024-06-08,1,0,PreLaunch,5695.834094777322,14239.585236943307,17087.502284331964,58856952,74030.18246146296,52977.11714285715,0,0
938,Show7,1,2024-04-02,12,7,Regular,4093.7759422189038,12281.32782665671,10234.439855547258,44349240,68328.9806778303,46944.17428571428,1,0
939,Show1,1,2020-12-15,15,10,Finale,4236.150736119325,12708.452208357976,10590.376840298313,45891633,183393.08778629662,130264.63,0,1
940,Show2,2,2021-12-12,14,9,Regular,5825.382863994916,14563.45715998729,17476.14859198475,60195623,94195.92644635448,65672.76428571428,0,0
941,Show1,1,2020-12-12,14,9,Regular,4981.8946683379445,14945.684005013833,12454.736670844859,53970526,196346.613188256,138287.00142857144,0,0
942,Show7,2,2025-02-08,5,0,PreLaunch,3379.7556051355564,8449.389012838892,10139.266815406669,34924141,43138.70547083635,30931.407142857144,0,0
943,Show2,2,2021-09-11,1,0,PreLaunch,6685.693688709012,16714.23422177253,20057.081066127033,69085501,40518.07724897758,27799.625714285714,0,0
944,Show4,3,2022-11-04,9,4,Regular,2648.3783110593254,7945.134933177976,6620.945777648312,28690765,73980.98221119867,51537.30857142857,0,0
945,Show6,2,2024-08-01,8,3,Regular,23555.000977249434,7851.666992416477,19629.167481041193,90294170,200903.4969089785,138533.38999999998,0,0
946,Show4,3,2022-11-29,12,7,Regular,3772.9127841729814,11318.738352518945,9432.281960432452,40873222,71083.5238632561,49482.537142857145,0,0
947,Show8,2,2025-04-21,15,10,Finale,18637.961582412296,15531.634652010249,6212.653860804099,80764500,188935.14599317164,137087.94,0,0
948,Show3,5,2024-12-13,15,10,Finale,5195.209798719699,15585.629396159098,12988.02449679925,56281439,180330.79251714266,127888.93285714286,0,0
949,Show1,1,2020-11-26,12,7,Regular,6242.976266858647,18728.92880057594,15607.440667146617,67632244,203617.42003838025,146760.81428571427,0,0
950,Show2,5,2024-12-15,15,10,Finale,23561.55581586648,7853.85193862216,19634.629846555403,90319298,96706.51666083548,67994.17857142857,0,0
951,Show2,2,2021-12-04,13,8,Regular,3983.2586682116803,9958.1466705292,11949.776004635043,41160339,54646.17835443536,37840.311428571425,0,0
952,Show2,4,2023-11-25,12,7,Regular,9705.075607862951,3882.030243145181,11646.090729435542,42055327,62963.08303391952,44416.235714285714,0,0
953,Show3,2,2021-10-03,4,0,PreLaunch,14650.943406105322,17581.132087326387,5860.377362442129,75208176,157307.33220144478,109518.73714285715,1,0
954,Show4,5,2024-10-23,8,3,Regular,3029.0987894978157,7572.74697374454,9087.296368493446,31300687,88207.71273938128,62800.86714285715,0,0
955,Show2,4,2023-09-23,3,0,PreLaunch,12080.938002193352,4832.375200877342,14497.125602632028,52350731,63496.99686741814,43436.39428571429,0,0
956,Show3,4,2023-10-09,5,0,PreLaunch,15932.598610840523,6373.039444336209,19119.11833300863,69041260,155076.9089333461,109498.46857142857,0,0
957,Show1,2,2021-12-05,14,9,Regular,13460.741598530001,4486.9138661766665,11217.284665441666,51599510,215368.40118606735,152907.27857142856,0,0
958,Show5,2,2024-07-19,7,2,Regular,3145.6777012354773,7864.1942530886945,9437.033103706433,32505337,,52754.01571428571,0,0
959,Show3,2,2021-10-30,8,3,Regular,22195.25862931775,26634.3103551813,8878.1034517271,113935661,229940.2697521082,159465.23857142855,0,0
960,Show2,5,2024-09-29,4,0,PreLaunch,13218.37348113613,4406.124493712043,11015.311234280107,50670431,68360.11073721034,47001.77142857143,0,0
961,Show7,1,2024-03-09,9,4,Regular,2308.4839526103983,6925.451857831195,5771.209881525996,25008577,51827.60481691603,36622.87857142857,0,0
962,Show3,1,2020-10-20,7,2,Regular,20949.722602873175,25139.667123447813,8379.88904114927,107541909,230202.42027314636,163360.56714285715,0,0
963,Show6,1,2023-08-28,12,7,Regular,14122.944208384492,16947.53305006139,5649.177683353796,72497780,202870.72166462988,146401.66142857142,0,0
964,Show1,4,2023-10-27,8,3,Regular,25149.415145560684,20957.845954633904,8383.138381853561,108980799,224333.46729274726,160697.76,0,1
965,Show8,2,2025-03-03,8,3,Regular,9345.658904045376,7788.049086704481,3115.2196346817923,40497855,146113.79515999104,102607.95142857144,0,0
966,Show4,3,2022-12-09,14,9,Regular,6306.19707078638,18918.591212359144,15765.49267696595,68317135,106877.14757388864,74985.62,0,0
967,Show1,1,2020-09-30,4,0,PreLaunch,7619.32169004146,22857.965070124377,19048.30422510365,82542651,178971.84301303912,124396.60428571429,0,0
968,Show3,2,2021-09-08,1,0,PreLaunch,9379.565594237156,11255.478713084589,3751.8262376948624,48148436,114841.6361132957,79753.39571428571,0,0
969,Show8,2,2025-04-22,15,10,Finale,18637.961582412296,15531.634652010249,6212.653860804099,80764500,188935.14599317164,137087.94,0,0
970,Show2,2,2021-09-10,1,0,PreLaunch,6685.693688709012,16714.23422177253,20057.081066127033,69085501,40518.07724897758,27799.625714285714,0,0
971,Show4,1,2020-10-06,4,0,PreLaunch,4587.242396454553,11468.105991136385,13761.72718936366,47401505,101465.74482555247,70348.13857142857,0,0
972,Show1,4,2023-10-09,6,1,Premiere,23787.721830405117,19823.1015253376,7929.240610135038,103080128,205316.64146139403,145033.06857142856,0,1
973,Show3,2,2021-10-25,7,2,Regular,18979.34936179152,22775.219234149823,7591.739744716609,97427327,211675.12423200594,146024.6,1,0
974,Show1,5,2024-11-06,10,5,Regular,7538.734485683184,18846.83621420796,22616.203457049553,77900255,205956.4103119613,147002.8442857143,0,0
975,Show4,3,2022-09-18,2,0,PreLaunch,6499.839307851572,19499.51792355472,16249.59826962893,70414926,84655.27186206584,58234.62,0,0
976,Show7,1,2024-04-13,14,9,Regular,5438.933022433889,16316.799067301667,,58921775,72535.0686321157,50302.08571428571,0,0
977,Show2,2,2021-12-13,15,10,Finale,6128.706024873528,15321.76506218382,18386.118074620583,63329962,90047.51190317875,61508.79285714286,0,0
978,Show8,2,2025-03-31,12,7,Regular,9502.97261730541,7919.143847754509,3167.6575391018036,41179549,138470.83126950648,94816.99285714285,0,0
979,Show4,3,2022-10-23,7,2,Regular,3014.132297200523,9042.39689160157,7535.330743001308,32653100,89471.83739731259,63964.065714285716,0,0
980,Show8,1,2024-03-02,7,2,Regular,3421.727983795226,8554.319959488066,10265.18395138568,35357856,160946.1636452735,110737.58714285714,0,0
981,Show7,2,2025-03-11,9,4,Regular,2472.4211315594507,6181.052828898626,7417.263394678352,25548352,58555.95472734678,39958.137142857144,0,0
982,Show4,5,2024-12-16,15,10,Finale,7399.997275860298,18499.993189650748,22199.991827580896,76466638,113947.14398008004,81713.44428571429,0,0
983,Show8,1,2024-01-15,1,0,PreLaunch,6707.578310438295,16768.945776095738,20122.734931314884,69311643,136214.92360138832,95065.72571428571,0,0
984,Show8,1,2024-03-22,10,5,Regular,2747.841803999599,6869.604509998998,8243.525411998797,28394365,142943.39856215467,99188.7342857143,0,0
985,Show7,1,2024-02-09,4,0,PreLaunch,4271.709948399077,12815.12984519723,10679.274870997691,46276858,63792.44646823982,44834.97714285715,0,0
986,Show2,2,2021-11-20,11,6,Regular,2597.0532081653937,6492.633020413484,7791.159624496179,26836217,45833.48291391814,32131.197142857145,1,0
987,Show4,2,2021-12-05,13,8,Regular,14303.403102569626,4767.801034189874,11919.502585474687,54829712,82931.67325975826,58105.64142857143,0,1
988,Show2,5,2024-11-13,11,6,Regular,7977.460094858555,2659.1533649528515,6647.883412382129,30580264,60971.04884560668,42849.840000000004,1,0
989,Show3,5,2024-12-11,15,10,Finale,5195.209798719699,15585.629396159098,12988.02449679925,56281439,180330.79251714266,127888.93285714286,0,0
990,Show2,4,2023-11-07,10,5,Regular,6733.178306300435,2693.2713225201737,8079.813967560522,29177106,48066.78123446117,33440.345714285715,0,0
991,Show3,5,2024-10-19,7,2,Regular,7542.603079666477,22627.809238999434,18856.50769916619,81711533,210234.95986623564,144844.81,0,0
992,Show4,4,2023-10-13,6,1,Premiere,10913.523701588707,9094.603084657256,3637.841233862902,47291936,87645.06341872983,62170.43,0,0
993,Show4,4,2023-12-01,13,8,Regular,13834.99372686436,11529.161439053632,4611.664575621454,59951640,90498.88542529351,62827.48428571429,0,0
994,Show1,5,2024-10-11,6,1,Premiere,7599.694027673182,18999.235069182956,22799.082083019548,78530171,195741.76485007568,134616.2942857143,0,0
995,Show4,3,2022-11-08,9,4,Regular,2648.3783110593254,7945.134933177976,6620.945777648312,28690765,73980.98221119867,51537.30857142857,0,0
996,Show3,3,2022-09-09,1,0,PreLaunch,11266.122521042194,4506.449008416877,13519.347025250632,48819864,101140.01800264788,68781.54857142858,0,0
997,Show5,2,2024-08-04,9,4,Regular,3196.7063747216607,7991.765936804152,9590.119124164983,33032633,65811.67080332982,46189.71142857143,0,0
998,Show1,4,2023-11-03,9,4,Regular,24730.248385038252,20608.54032086521,8243.416128346083,107164410,251520.02647441972,173180.73,0,0
999,Show4,5,2024-10-26,8,3,Regular,3029.0987894978157,7572.74697374454,9087.296368493446,31300687,88207.71273938128,62800.86714285715,0,0
1000,Show1,2,2021-11-02,9,4,Regular,22958.068840638593,7652.689613546197,19131.724033865492,88005930,219923.88399195965,153769.20428571428,0,0
1001,Show2,3,2022-09-05,1,0,PreLaunch,15710.388645952771,6284.1554583811085,18852.466375143325,68078351,38398.24203968538,26841.00857142857,0,0
1002,Show3,4,2023-10-14,6,1,Premiere,18237.796285382206,7295.118514152882,21885.35554245865,79030451,167722.66853339292,115573.81142857144,0,0
1003,Show2,1,2020-10-02,4,0,PreLaunch,12098.439220875005,14518.127065050006,4839.375688350002,62105322,78391.21221985972,54096.684285714284,0,0
1004,Show4,5,2024-09-24,3,0,PreLaunch,4724.187525341157,11810.468813352894,14172.562576023474,48816605,80261.31939940153,56330.090000000004,0,0
1005,Show1,3,2022-09-11,2,0,PreLaunch,16463.31769068354,5487.77256356118,13719.431408902949,63109384,134458.03318871913,93932.93428571429,0,0
1006,Show1,3,2022-10-13,6,1,Premiere,20751.798671809847,6917.2662239366155,17293.16555984154,79548562,181786.9372135149,125335.88428571427,0,0
1007,Show1,1,2020-10-15,6,1,Premiere,7026.084270106077,21078.252810318234,17565.210675265196,76115914,200169.23618606012,139261.50999999998,0,0
1008,Show2,4,2023-11-14,11,6,Regular,5662.7334660840115,2265.0933864336043,6795.2801593008135,24538512,56969.697799333335,39948.46142857143,0,0
1009,Show7,1,2024-02-27,7,2,Regular,3593.391467374699,10780.1744021241,8983.478668436748,38928408,57137.43134870921,40276.73285714286,0,0
1010,Show6,2,2024-07-20,7,2,Regular,23635.804409086755,7878.6014696955845,19696.50367423896,90603917,183482.9885678352,126898.28571428571,0,0
1011,Show1,1,2020-10-26,8,3,Regular,7524.991157167695,22574.973471503086,18812.47789291924,81520738,221726.56817481178,157093.76571428572,0,0
1012,Show1,4,2023-10-05,5,0,PreLaunch,20787.841391858856,17323.201159882377,6929.28046395295,90080645,196754.65068684143,140063.79285714286,0,0
1013,Show3,3,2022-10-22,7,2,Regular,20752.994475770687,8301.197790308275,24903.593370924824,89929643,207478.21192043615,143772.00285714286,0,0
1014,Show1,1,2020-10-28,8,3,Regular,7524.991157167695,22574.973471503086,18812.47789291924,81520738,221726.56817481178,157093.76571428572,0,0
1015,Show2,2,2021-09-24,3,0,PreLaunch,5087.200775034579,12718.001937586447,15261.602325103739,52567741,75249.58731736883,53444.19142857143,0,0
1016,Show1,3,2022-11-21,12,7,Regular,17182.43310378651,5727.477701262169,14318.694253155421,65865993,231962.64392531422,163523.64714285714,0,0
1017,Show2,1,2020-11-19,11,6,Regular,8012.084215169112,9614.501058202935,3204.8336860676454,41128699,67386.57074910273,48688.438571428575,0,0
1018,Show3,5,2024-10-02,5,0,PreLaunch,7503.562342128897,22510.687026386695,18758.905855322246,81288592,182572.66101666863,124448.4542857143,0,0
1019,Show8,2,2025-03-09,9,4,Regular,8329.819389092792,6941.516157577328,2776.606463030931,36095883,138125.2441852284,97975.81428571428,0,0
1020,Show4,1,2020-10-21,7,2,Regular,3463.2752314594295,8658.188078648574,10389.825694378289,35787178,85671.97430016202,59322.92,0,0
1021,Show5,2,2024-06-23,3,0,PreLaunch,4823.680684754314,12059.201711885788,14471.042054262945,49844700,76071.70515903152,52677.055714285714,0,0
1022,Show2,5,2024-11-17,11,6,Regular,7977.460094858555,2659.1533649528515,6647.883412382129,30580264,60971.04884560668,42849.840000000004,1,0
1023,Show3,2,2021-11-09,10,5,Regular,20356.624732362754,24427.949678835306,8142.649892945103,104497340,259271.03002200465,181578.09,0,0
1024,Show3,1,2020-10-24,7,2,Regular,20949.722602873175,25139.667123447813,8379.88904114927,107541909,230202.42027314636,163360.56714285715,0,0
1025,Show1,2,2021-09-21,3,0,PreLaunch,15908.838499894786,5302.946166631596,13257.365416578989,60983880,146654.14877889454,102369.94857142857,0,0
1026,Show3,3,2022-09-20,3,0,PreLaunch,15101.272158133097,6040.508863253238,18121.526589759716,65438847,140931.43041626495,100382.17285714285,0,0
1027,Show3,5,2024-10-27,8,3,Regular,8284.713226422044,24854.139679266133,20711.783066055108,89751060,228982.38575989954,155357.93,0,0
1028,Show8,1,2024-02-26,7,2,Regular,3421.727983795226,8554.319959488066,10265.18395138568,35357856,160946.1636452735,110737.58714285714,0,0
1029,Show5,2,2024-08-22,12,7,Regular,3635.929809978306,9089.824524945765,10907.789429934917,37571274,67358.15040872559,47959.28142857143,0,0
1030,Show8,1,2024-03-15,9,4,Regular,2516.9141788383995,6292.285447095998,7550.7425365151985,26008114,138188.8023056019,98385.77285714286,0,1
1031,Show3,3,2022-10-21,7,2,Regular,20752.994475770687,8301.197790308275,24903.593370924824,89929643,207478.21192043615,143772.00285714286,0,0
1032,Show4,3,2022-10-13,6,1,Premiere,3524.911497509154,10574.734492527463,8812.278743772886,38186541,83713.73520063634,58420.934285714284,0,0
1033,Show3,4,2023-11-24,12,7,Regular,18587.66952447754,7435.067809791016,,80546568,205760.89966185347,144427.79142857142,0,0
1034,Show2,3,2022-10-04,5,0,PreLaunch,8295.375843252277,3318.150337300911,9954.451011902735,35946629,61789.04041227555,44112.43285714286,0,0
1035,Show1,5,2024-10-24,8,3,Regular,7316.987187315327,18292.467968288318,21950.961561945984,75608868,209376.09855610086,148031.35714285713,0,0
1036,Show4,5,2024-10-31,9,4,Regular,2951.508028514569,7378.7700712864225,8854.524085543706,30498916,65311.78748371873,45614.712857142855,0,0
1037,Show6,2,2024-09-11,14,9,Regular,15196.049597060317,5065.349865686772,12663.37466421693,58251524,186611.57232143095,131201.75714285715,0,0
1038,Show5,1,2023-09-19,15,10,Finale,21075.359803423657,7025.119934474553,17562.79983618638,80788880,109587.98441051792,78138.14142857143,0,0
1039,Show6,1,2023-07-17,6,1,Premiere,20431.933739837204,24518.320487804645,8172.773495934882,104883926,196189.27215274962,140277.9457142857,1,0
1040,Show3,1,2020-10-09,5,0,PreLaunch,15944.83482489087,19133.80178986905,6377.933929956348,81850153,181368.92849168918,127037.70999999999,0,0
1041,Show2,1,2020-09-08,1,0,PreLaunch,13796.584096167573,16555.900915401086,5518.6336384670285,70822466,41574.053101831094,28503.149999999998,0,0
1042,Show2,2,2021-11-17,11,6,Regular,2597.0532081653937,6492.633020413484,7791.159624496179,26836217,45833.48291391814,32131.197142857145,1,0
1043,Show4,5,2024-09-20,3,0,PreLaunch,4724.187525341157,11810.468813352894,14172.562576023474,48816605,80261.31939940153,56330.090000000004,0,0
1044,Show4,5,2024-12-14,15,10,Finale,7399.997275860298,18499.993189650748,22199.991827580896,76466638,113947.14398008004,81713.44428571429,0,0
1045,Show1,1,2020-10-29,8,3,Regular,7524.991157167695,22574.973471503086,18812.47789291924,81520738,221726.56817481178,157093.76571428572,0,0
1046,Show2,4,2023-11-15,11,6,Regular,5662.7334660840115,2265.0933864336043,6795.2801593008135,24538512,56969.697799333335,39948.46142857143,0,0
1047,Show7,1,2024-03-19,10,5,Regular,2919.5671819282493,8758.701545784746,7298.917954820622,31628644,43657.00462397286,31072.207142857143,0,0
1048,Show5,2,2024-07-16,6,1,Premiere,3182.2476955705934,7955.619238926483,9546.74308671178,32883226,86592.87708264825,62358.46428571428,0,0
1049,Show4,4,2023-11-30,13,8,Regular,13834.99372686436,11529.161439053632,4611.664575621454,59951640,90498.88542529351,62827.48428571429,0,0
1050,Show1,2,2021-12-14,15,10,Finale,12459.584088191297,4153.194696063765,10382.986740159413,47761739,191594.82216045694,128567.3,1,1
1051,Show5,1,2023-07-06,5,0,PreLaunch,10363.684688427833,3454.561562809278,8636.403907023194,39727458,86644.2234555407,60071.24285714286,0,0
1052,Show1,5,2024-10-26,8,3,Regular,7316.987187315327,18292.467968288318,21950.961561945984,75608868,209376.09855610086,148031.35714285713,0,0
1053,Show2,5,2024-12-01,13,8,Regular,15312.730595065235,5104.24353168841,12760.608829221028,58698801,70054.77087713494,50541.118571428575,0,0
1054,Show6,1,2023-08-16,10,5,Regular,18390.475838170645,22068.571005804773,7356.1903352682575,94404442,210322.8057312485,148395.84285714285,0,0
1055,Show1,2,2021-10-18,7,2,Regular,21180.753886210114,7060.251295403371,17650.628238508427,81192890,199851.7260331157,140000.02285714287,0,0
1056,Show4,1,2020-12-10,14,9,Regular,6730.180825846161,16825.4520646154,20190.542477538485,69545201,100066.8073573635,70021.72142857143,0,0
1057,Show4,2,2021-10-18,6,1,Premiere,10296.239719905861,3432.079906635287,8580.199766588217,39468919,80018.6986366507,55768.852857142854,0,0
1058,Show1,4,2023-12-14,15,10,Finale,13279.822855276738,11066.519046063946,4426.607618425579,57545899,209549.95514443112,147569.10285714286,0,0
1059,Show5,1,2023-07-07,5,0,PreLaunch,10363.684688427833,3454.561562809278,8636.403907023194,39727458,86644.2234555407,60071.24285714286,0,0
1060,Show6,1,2023-06-17,2,0,PreLaunch,11465.961320559596,13759.153584671516,4586.384528223838,58858602,106133.90822562562,75056.78857142858,0,0
1061,Show2,1,2020-10-22,7,2,Regular,7975.891674830759,9571.070009796911,3190.3566699323032,40942911,57239.16492473149,39310.090000000004,0,0
1062,Show2,1,2020-11-09,10,5,Regular,6467.290849247802,7760.749019097362,2586.9163396991207,33198759,59968.42371295,41565.224285714285,0,0
1063,Show3,3,2022-11-15,11,6,Regular,16019.540965389777,6407.816386155911,19223.44915846773,69418011,201448.61701459723,142099.34857142856,0,1
